LOCUS,GS:LOCUS,GS:#Genot,GS:Obs.Het.,GS:Exp.Het. ,GS:P-value,GS:Sign,WD:LOCUS,WD:#Genot,WD:Obs.Het.,WD:Exp.Het. ,WD:P-value,WD:Sign,JS:LOCUS,JS:#Genot,JS:Obs.Het.,JS:Exp.Het. ,JS:P-value,JS:Sign,PD:LOCUS,PD:#Genot,PD:Obs.Het.,PD:Exp.Het. ,PD:P-value,PD:Sign,GD:LOCUS,GD:#Genot,GD:Obs.Het.,GD:Exp.Het. ,GD:P-value,GD:Sign,JD:LOCUS,JD:#Genot,JD:Obs.Het.,JD:Exp.Het. ,JD:P-value,JD:Sign,PS:LOCUS,PS:#Genot,PS:Obs.Het.,PS:Exp.Het. ,PS:P-value,PS:Sign
6361:73 [1766],GS1766,11,0.09091,0.09091,1.00000,,WD1766,9,0.11111,0.11111,1.00000,,JS1766,10,0.00000,0.18947,0.05238,,PD1766,,,,,m,GD1766,,,,,m,JD1766,,,,,m,PS1766,7,0.28571,0.52747,0.44012,
6362:27 [1767],GS1767,,,,,m,WD1767,9,0.22222,0.20915,1.00000,,JS1767,10,0.10000,0.10000,1.00000,,PD1767,,,,,m,GD1767,11,0.09091,0.09091,1.00000,,JD1767,,,,,m,PS1767,6,0.16667,0.16667,1.00000,
6362:43 [1768],GS1768,,,,,m,WD1768,,,,,m,JS1768,,,,,m,PD1768,,,,,m,GD1768,,,,,m,JD1768,9,0.22222,0.20915,1.00000,,PS1768,,,,,m
6362:59 [1769],GS1769,,,,,m,WD1769,,,,,m,JS1769,11,0.09091,0.09091,1.00000,,PD1769,,,,,m,GD1769,,,,,m,JD1769,,,,,m,PS1769,6,0.16667,0.16667,1.00000,
6386:64 [1770],GS1770,9,0.88889,0.52288,0.05571,,WD1770,9,0.77778,0.50327,0.17612,,JS1770,8,1.00000,0.53333,0.02540,Se,PD1770,13,0.92308,0.51692,0.00550,Se,GD1770,10,0.90000,0.52105,0.04584,Se,JD1770,8,1.00000,0.53333,0.02576,Se,PS1770,8,0.75000,0.50000,0.44059,
6386:65 [1771],GS1771,9,0.88889,0.52288,0.05538,,WD1771,9,0.77778,0.50327,0.17675,,JS1771,8,1.00000,0.53333,0.02547,Se,PD1771,13,0.92308,0.51692,0.00555,Se,GD1771,10,0.90000,0.52105,0.04549,Se,JD1771,8,1.00000,0.53333,0.02553,Se,PS1771,8,0.75000,0.50000,0.44006,
6390:4 [1772],GS1772,11,0.90909,0.51948,0.01846,Se,WD1772,11,0.63636,0.45455,0.47997,,JS1772,9,1.00000,0.52941,0.01068,Se,PD1772,12,1.00000,0.52174,0.00185,Se,GD1772,13,0.76923,0.49231,0.07471,,JD1772,9,0.66667,0.47059,0.45735,,PS1772,9,0.88889,0.52288,0.05599,
6390:9 [1773],GS1773,,,,,m,WD1773,,,,,m,JS1773,,,,,m,PD1773,,,,,m,GD1773,13,0.07692,0.07692,1.00000,,JD1773,,,,,m,PS1773,,,,,m
6401:73 [1774],GS1774,13,0.23077,0.21231,1.00000,,WD1774,14,0.21429,0.19841,1.00000,,JS1774,11,0.36364,0.41558,1.00000,,PD1774,15,0.26667,0.23908,1.00000,,GD1774,10,0.10000,0.10000,1.00000,,JD1774,12,0.25000,0.22826,1.00000,,PS1774,12,0.33333,0.28986,1.00000,
6405:5 [1775],GS1775,14,0.00000,0.34921,0.00106,Sd,WD1775,12,0.25000,0.34420,0.40301,,JS1775,10,0.10000,0.47895,0.02170,Sd,PD1775,13,0.15385,0.36923,0.07596,,GD1775,11,0.00000,0.17316,0.04775,Sd,JD1775,,,,,m,PS1775,,,,,m
6407:34 [1776],GS1776,13,0.00000,0.44308,0.00041,Sd,WD1776,11,0.36364,0.48485,0.53706,,JS1776,13,0.00000,0.49231,0.00025,Sd,PD1776,14,0.14286,0.34921,0.06519,,GD1776,7,0.00000,0.43956,0.02108,Sd,JD1776,11,0.27273,0.52381,0.22079,,PS1776,8,0.12500,0.45833,0.07622,
6410:20 [1777],GS1777,10,0.70000,0.52105,0.52016,,WD1777,11,0.36364,0.31169,1.00000,,JS1777,8,0.62500,0.45833,0.48654,,PD1777,11,0.90909,0.51948,0.01813,Se,GD1777,10,0.50000,0.39474,1.00000,,JD1777,8,0.62500,0.45833,0.48650,,PS1777,10,0.50000,0.39474,1.00000,
6410:42 [1778],GS1778,,,,,m,WD1778,,,,,m,JS1778,,,,,m,PD1778,,,,,m,GD1778,,,,,m,JD1778,,,,,m,PS1778,10,0.20000,0.18947,1.00000,
6413:7 [1779],GS1779,13,0.07692,0.07692,1.00000,,WD1779,10,0.20000,0.18947,1.00000,,JS1779,10,0.10000,0.10000,1.00000,,PD1779,11,0.27273,0.24675,1.00000,,GD1779,,,,,m,JD1779,8,0.12500,0.12500,1.00000,,PS1779,11,0.09091,0.09091,1.00000,
6413:22 [1780],GS1780,13,0.07692,0.07692,1.00000,,WD1780,10,0.20000,0.18947,1.00000,,JS1780,10,0.10000,0.10000,1.00000,,PD1780,11,0.27273,0.24675,1.00000,,GD1780,,,,,m,JD1780,8,0.12500,0.12500,1.00000,,PS1780,11,0.09091,0.09091,1.00000,
6418:39 [1781],GS1781,11,0.18182,0.17316,1.00000,,WD1781,,,,,m,JS1781,,,,,m,PD1781,,,,,m,GD1781,,,,,m,JD1781,,,,,m,PS1781,,,,,m
6418:54 [1782],GS1782,,,,,m,WD1782,,,,,m,JS1782,11,0.09091,0.09091,1.00000,,PD1782,,,,,m,GD1782,12,0.08333,0.08333,1.00000,,JD1782,,,,,m,PS1782,,,,,m
6419:7 [1783],GS1783,14,0.00000,0.25397,0.00436,Sd,WD1783,14,0.00000,0.13757,0.03669,Sd,JS1783,12,0.00000,0.28986,0.00628,Sd,PD1783,,,,,m,GD1783,,,,,m,JD1783,,,,,m,PS1783,,,,,m
6420:27 [1784],GS1784,14,0.85714,0.50794,0.02172,Se,WD1784,10,0.70000,0.52105,0.52025,,JS1784,12,0.83333,0.50725,0.06314,,PD1784,12,0.91667,0.51812,0.01427,Se,GD1784,10,0.80000,0.50526,0.17322,,JD1784,12,0.91667,0.51812,0.01423,Se,PS1784,10,0.90000,0.52105,0.04596,Se
6420:64 [1785],GS1785,14,0.85714,0.50794,0.02167,Se,WD1785,10,0.80000,0.50526,0.17267,,JS1785,12,0.83333,0.50725,0.06331,,PD1785,12,0.91667,0.51812,0.01410,Se,GD1785,10,0.80000,0.50526,0.17303,,JD1785,12,0.91667,0.51812,0.01444,Se,PS1785,10,1.00000,0.52632,0.00682,Se
6426:67 [1786],GS1786,14,0.00000,0.42328,0.00030,Sd,WD1786,13,0.38462,0.47077,0.57850,,JS1786,14,0.07143,0.49471,0.00160,Sd,PD1786,17,0.11765,0.47059,0.00301,Sd,GD1786,13,0.00000,0.36923,0.00130,Sd,JD1786,12,0.16667,0.39130,0.08983,,PS1786,12,0.16667,0.15942,1.00000,
6427:53 [1787],GS1787,,,,,m,WD1787,,,,,m,JS1787,,,,,m,PD1787,,,,,m,GD1787,,,,,m,JD1787,,,,,m,PS1787,11,0.00000,0.17316,0.04782,Sd
6436:54 [1788],GS1788,,,,,m,WD1788,13,0.07692,0.21231,0.12006,,JS1788,,,,,m,PD1788,,,,,m,GD1788,,,,,m,JD1788,,,,,m,PS1788,,,,,m
6437:75 [1789],GS1789,12,0.08333,0.34420,0.03073,Sd,WD1789,10,0.40000,0.44211,1.00000,,JS1789,8,0.12500,0.52500,0.04875,Sd,PD1789,10,0.00000,0.44211,0.00322,Sd,GD1789,10,0.00000,0.44211,0.00324,Sd,JD1789,9,0.11111,0.50327,0.03156,Sd,PS1789,7,0.57143,0.43956,1.00000,
6444:15 [1790],GS1790,15,0.00000,0.12874,0.03481,Sd,WD1790,14,0.00000,0.13757,0.03733,Sd,JS1790,14,0.07143,0.07143,1.00000,,PD1790,17,0.05882,0.16578,0.08943,,GD1790,,,,,m,JD1790,,,,,m,PS1790,,,,,m
6447:43 [1791],GS1791,14,0.00000,0.42328,0.00028,Sd,WD1791,12,0.33333,0.28986,1.00000,,JS1791,13,0.23077,0.52000,0.08932,,PD1791,17,0.23529,0.37077,0.17713,,GD1791,11,0.18182,0.41558,0.10742,,JD1791,12,0.08333,0.43116,0.01126,Sd,PS1791,10,0.10000,0.52105,0.01492,Sd
6461:10 [1792],GS1792,8,0.62500,0.45833,0.48817,,WD1792,9,0.77778,0.52941,0.22723,,JS1792,7,0.28571,0.26374,1.00000,,PD1792,10,0.80000,0.52632,0.19950,,GD1792,11,0.90909,0.51948,0.01814,Se,JD1792,9,0.88889,0.52288,0.05570,,PS1792,7,0.57143,0.52747,1.00000,
6461:50 [1793],GS1793,8,0.62500,0.45833,0.48703,,WD1793,9,0.77778,0.52941,0.22586,,JS1793,7,0.28571,0.26374,1.00000,,PD1793,10,0.80000,0.52632,0.20010,,GD1793,11,0.90909,0.51948,0.01821,Se,JD1793,9,0.88889,0.52288,0.05538,,PS1793,7,0.57143,0.52747,1.00000,
6461:58 [1794],GS1794,8,0.62500,0.45833,0.48651,,WD1794,9,0.77778,0.52941,0.22575,,JS1794,7,0.28571,0.26374,1.00000,,PD1794,10,0.80000,0.52632,0.19915,,GD1794,11,0.90909,0.51948,0.01809,Se,JD1794,9,0.88889,0.52288,0.05530,,PS1794,7,0.57143,0.52747,1.00000,
6470:29 [1795],GS1795,,,,,m,WD1795,11,0.45455,0.36797,1.00000,,JS1795,11,0.00000,0.17316,0.04708,Sd,PD1795,16,0.12500,0.22581,0.19051,,GD1795,13,0.07692,0.32308,0.02588,Sd,JD1795,11,0.09091,0.24675,0.14308,,PS1795,9,0.11111,0.11111,1.00000,
6475:5 [1796],GS1796,,,,,m,WD1796,,,,,m,JS1796,11,0.09091,0.09091,1.00000,,PD1796,14,0.07143,0.07143,1.00000,,GD1796,10,0.30000,0.26842,1.00000,,JD1796,,,,,m,PS1796,,,,,m
6475:6 [1797],GS1797,,,,,m,WD1797,,,,,m,JS1797,11,0.09091,0.09091,1.00000,,PD1797,14,0.07143,0.07143,1.00000,,GD1797,10,0.30000,0.26842,1.00000,,JD1797,,,,,m,PS1797,,,,,m
6475:43 [1798],GS1798,,,,,m,WD1798,,,,,m,JS1798,12,0.08333,0.08333,1.00000,,PD1798,14,0.07143,0.07143,1.00000,,GD1798,10,0.30000,0.26842,1.00000,,JD1798,,,,,m,PS1798,,,,,m
6475:53 [1799],GS1799,14,0.92857,0.51587,0.00436,Se,WD1799,11,1.00000,0.52381,0.00295,Se,JS1799,11,0.81818,0.50649,0.06536,,PD1799,15,1.00000,0.51724,0.00019,Se,GD1799,10,1.00000,0.52632,0.00697,Se,JD1799,10,0.80000,0.52632,0.19912,,PS1799,12,1.00000,0.52174,0.00186,Se
6483:11 [1800],GS1800,,,,,m,WD1800,,,,,m,JS1800,9,0.00000,0.20915,0.05953,,PD1800,11,0.18182,0.31169,0.27748,,GD1800,7,0.00000,0.26374,0.07646,,JD1800,,,,,m,PS1800,,,,,m
6483:34 [1801],GS1801,,,,,m,WD1801,,,,,m,JS1801,9,0.00000,0.20915,0.05893,,PD1801,11,0.09091,0.09091,1.00000,,GD1801,,,,,m,JD1801,,,,,m,PS1801,,,,,m
6483:56 [1802],GS1802,,,,,m,WD1802,,,,,m,JS1802,9,0.00000,0.20915,0.05859,,PD1802,11,0.18182,0.31169,0.27909,,GD1802,7,0.00000,0.26374,0.07696,,JD1802,,,,,m,PS1802,,,,,m
6483:62 [1803],GS1803,,,,,m,WD1803,,,,,m,JS1803,9,0.00000,0.20915,0.05822,,PD1803,11,0.09091,0.09091,1.00000,,GD1803,,,,,m,JD1803,,,,,m,PS1803,,,,,m
6483:64 [1804],GS1804,,,,,m,WD1804,,,,,m,JS1804,9,0.00000,0.20915,0.05807,,PD1804,11,0.09091,0.09091,1.00000,,GD1804,,,,,m,JD1804,,,,,m,PS1804,,,,,m
6483:72 [1805],GS1805,,,,,m,WD1805,,,,,m,JS1805,9,0.00000,0.20915,0.05878,,PD1805,11,0.18182,0.31169,0.27957,,GD1805,7,0.00000,0.26374,0.07605,,JD1805,,,,,m,PS1805,,,,,m
6484:54 [1806],GS1806,14,0.78571,0.51587,0.09882,,WD1806,13,0.53846,0.40923,0.49896,,JS1806,12,0.91667,0.51812,0.01385,Se,PD1806,16,0.93750,0.51411,0.00123,Se,GD1806,10,0.80000,0.52632,0.19951,,JD1806,10,0.70000,0.47895,0.22035,,PS1806,9,0.88889,0.52288,0.05508,
6484:64 [1807],GS1807,14,0.78571,0.51587,0.10052,,WD1807,13,0.53846,0.40923,0.49923,,JS1807,12,0.91667,0.51812,0.01415,Se,PD1807,16,0.93750,0.51411,0.00132,Se,GD1807,10,0.80000,0.52632,0.19993,,JD1807,10,0.70000,0.47895,0.21955,,PS1807,9,0.88889,0.52288,0.05465,
6484:75 [1808],GS1808,14,0.78571,0.51587,0.10029,,WD1808,13,0.53846,0.40923,0.49960,,JS1808,13,0.84615,0.50769,0.02375,Se,PD1808,16,0.93750,0.51411,0.00126,Se,GD1808,10,0.80000,0.52632,0.19986,,JD1808,10,0.70000,0.47895,0.21993,,PS1808,9,0.88889,0.52288,0.05506,
6491:62 [1809],GS1809,,,,,m,WD1809,12,0.08333,0.34420,0.03134,Sd,JS1809,,,,,m,PD1809,,,,,m,GD1809,9,0.00000,0.20915,0.05868,,JD1809,9,0.00000,0.20915,0.05854,,PS1809,9,0.00000,0.20915,0.05933,
6499:22 [1810],GS1810,15,0.00000,0.40460,0.00026,Sd,WD1810,12,0.25000,0.43116,0.19465,,JS1810,13,0.23077,0.47077,0.09213,,PD1810,17,0.11765,0.49911,0.00194,Sd,GD1810,11,0.00000,0.41558,0.00218,Sd,JD1810,12,0.25000,0.51812,0.10398,,PS1810,8,0.12500,0.32500,0.19963,
6499:58 [1811],GS1811,15,0.00000,0.40460,0.00026,Sd,WD1811,12,0.25000,0.43116,0.19439,,JS1811,13,0.23077,0.47077,0.09204,,PD1811,17,0.11765,0.49911,0.00198,Sd,GD1811,11,0.00000,0.41558,0.00207,Sd,JD1811,12,0.25000,0.51812,0.10332,,PS1811,8,0.12500,0.32500,0.19931,
6499:62 [1812],GS1812,15,0.00000,0.40460,0.00023,Sd,WD1812,12,0.25000,0.43116,0.19487,,JS1812,13,0.23077,0.47077,0.09227,,PD1812,17,0.11765,0.49911,0.00193,Sd,GD1812,11,0.00000,0.41558,0.00220,Sd,JD1812,12,0.25000,0.51812,0.10323,,PS1812,8,0.12500,0.32500,0.19998,
6502:10 [1813],GS1813,12,0.00000,0.28986,0.00607,Sd,WD1813,,,,,m,JS1813,,,,,m,PD1813,14,0.00000,0.13757,0.03709,Sd,GD1813,11,0.09091,0.09091,1.00000,,JD1813,,,,,m,PS1813,,,,,m
6510:41 [1814],GS1814,9,0.11111,0.11111,1.00000,,WD1814,,,,,m,JS1814,,,,,m,PD1814,,,,,m,GD1814,8,0.12500,0.12500,1.00000,,JD1814,,,,,m,PS1814,,,,,m
6517:18 [1815],GS1815,11,0.00000,0.31169,0.00760,Sd,WD1815,12,0.08333,0.22826,0.13076,,JS1815,10,0.20000,0.18947,1.00000,,PD1815,13,0.15385,0.36923,0.07586,,GD1815,12,0.00000,0.28986,0.00623,Sd,JD1815,,,,,m,PS1815,9,0.00000,0.36601,0.01207,Sd
6521:36 [1816],GS1816,,,,,m,WD1816,14,0.35714,0.30423,1.00000,,JS1816,,,,,m,PD1816,17,0.05882,0.05882,1.00000,,GD1816,13,0.00000,0.27077,0.00518,Sd,JD1816,,,,,m,PS1816,,,,,m
6525:23 [1817],GS1817,,,,,m,WD1817,12,0.08333,0.22826,0.13048,,JS1817,13,0.07692,0.21231,0.11952,,PD1817,,,,,m,GD1817,,,,,m,JD1817,,,,,m,PS1817,11,0.09091,0.09091,1.00000,
6526:54 [1818],GS1818,10,0.60000,0.44211,0.47931,,WD1818,11,0.90909,0.51948,0.01801,Se,JS1818,12,0.83333,0.52174,0.07716,,PD1818,14,0.50000,0.51587,1.00000,,GD1818,12,0.66667,0.46377,0.21652,,JD1818,12,0.75000,0.48913,0.09186,,PS1818,10,0.80000,0.52632,0.19945,
6526:55 [1819],GS1819,10,0.60000,0.44211,0.48038,,WD1819,11,0.90909,0.51948,0.01841,Se,JS1819,12,0.83333,0.52174,0.07705,,PD1819,14,0.50000,0.51587,1.00000,,GD1819,12,0.66667,0.46377,0.21685,,JD1819,12,0.75000,0.48913,0.09254,,PS1819,10,0.80000,0.52632,0.20059,
6527:36 [1820],GS1820,15,0.00000,0.23908,0.00385,Sd,WD1820,12,0.16667,0.39130,0.08977,,JS1820,,,,,m,PD1820,12,0.08333,0.34420,0.03125,Sd,GD1820,,,,,m,JD1820,12,0.25000,0.34420,0.40340,,PS1820,11,0.09091,0.24675,0.14332,
6538:42 [1821],GS1821,,,,,m,WD1821,11,0.18182,0.31169,0.27782,,JS1821,13,0.00000,0.14769,0.03976,Sd,PD1821,14,0.14286,0.25397,0.21780,,GD1821,11,0.09091,0.09091,1.00000,,JD1821,12,0.08333,0.08333,1.00000,,PS1821,8,0.50000,0.50000,1.00000,
6539:55 [1822],GS1822,,,,,m,WD1822,,,,,m,JS1822,11,0.00000,0.17316,0.04825,Sd,PD1822,,,,,m,GD1822,,,,,m,JD1822,7,0.00000,0.26374,0.07703,,PS1822,,,,,m
6558:30 [1823],GS1823,12,0.25000,0.22826,1.00000,,WD1823,8,0.37500,0.32500,1.00000,,JS1823,12,0.66667,0.46377,0.21735,,PD1823,14,0.50000,0.38889,0.51279,,GD1823,9,0.22222,0.20915,1.00000,,JD1823,8,0.12500,0.12500,1.00000,,PS1823,7,0.42857,0.36264,1.00000,
6561:9 [1824],GS1824,13,0.07692,0.07692,1.00000,,WD1824,10,0.10000,0.10000,1.00000,,JS1824,10,0.10000,0.10000,1.00000,,PD1824,12,0.16667,0.15942,1.00000,,GD1824,12,0.16667,0.15942,1.00000,,JD1824,,,,,m,PS1824,,,,,m
6561:10 [1825],GS1825,13,0.07692,0.07692,1.00000,,WD1825,10,0.10000,0.10000,1.00000,,JS1825,12,0.08333,0.08333,1.00000,,PD1825,,,,,m,GD1825,,,,,m,JD1825,,,,,m,PS1825,,,,,m
6561:25 [1826],GS1826,13,0.07692,0.07692,1.00000,,WD1826,10,0.10000,0.10000,1.00000,,JS1826,10,0.10000,0.10000,1.00000,,PD1826,12,0.16667,0.15942,1.00000,,GD1826,12,0.16667,0.15942,1.00000,,JD1826,,,,,m,PS1826,,,,,m
6561:38 [1827],GS1827,13,0.07692,0.07692,1.00000,,WD1827,10,0.10000,0.10000,1.00000,,JS1827,10,0.10000,0.10000,1.00000,,PD1827,12,0.16667,0.15942,1.00000,,GD1827,12,0.16667,0.15942,1.00000,,JD1827,,,,,m,PS1827,,,,,m
6561:45 [1828],GS1828,11,0.18182,0.17316,1.00000,,WD1828,,,,,m,JS1828,11,0.27273,0.24675,1.00000,,PD1828,13,0.15385,0.14769,1.00000,,GD1828,11,0.27273,0.24675,1.00000,,JD1828,,,,,m,PS1828,8,0.12500,0.12500,1.00000,
6561:73 [1829],GS1829,13,0.07692,0.07692,1.00000,,WD1829,10,0.10000,0.10000,1.00000,,JS1829,10,0.10000,0.10000,1.00000,,PD1829,12,0.16667,0.15942,1.00000,,GD1829,12,0.16667,0.15942,1.00000,,JD1829,,,,,m,PS1829,,,,,m
6561:74 [1830],GS1830,12,0.16667,0.15942,1.00000,,WD1830,,,,,m,JS1830,11,0.09091,0.09091,1.00000,,PD1830,,,,,m,GD1830,12,0.16667,0.15942,1.00000,,JD1830,,,,,m,PS1830,,,,,m
6563:42 [1831],GS1831,,,,,m,WD1831,14,0.28571,0.42328,0.25891,,JS1831,,,,,m,PD1831,16,0.18750,0.27218,0.30543,,GD1831,12,0.08333,0.43116,0.01146,Sd,JD1831,10,0.10000,0.52105,0.01462,Sd,PS1831,,,,,m
6563:57 [1832],GS1832,,,,,m,WD1832,14,0.28571,0.42328,0.25827,,JS1832,,,,,m,PD1832,16,0.18750,0.27218,0.30543,,GD1832,12,0.08333,0.43116,0.01140,Sd,JD1832,10,0.10000,0.52105,0.01532,Sd,PS1832,,,,,m
6566:17 [1833],GS1833,,,,,m,WD1833,8,0.25000,0.23333,1.00000,,JS1833,,,,,m,PD1833,13,0.07692,0.07692,1.00000,,GD1833,,,,,m,JD1833,,,,,m,PS1833,,,,,m
6566:27 [1834],GS1834,11,0.00000,0.17316,0.04729,Sd,WD1834,8,0.12500,0.52500,0.04840,Sd,JS1834,11,0.00000,0.31169,0.00771,Sd,PD1834,13,0.23077,0.47077,0.09198,,GD1834,10,0.00000,0.18947,0.05280,,JD1834,10,0.00000,0.18947,0.05308,,PS1834,,,,,m
6570:57 [1835],GS1835,,,,,m,WD1835,,,,,m,JS1835,,,,,m,PD1835,12,0.00000,0.15942,0.04445,Sd,GD1835,11,0.00000,0.17316,0.04784,Sd,JD1835,,,,,m,PS1835,,,,,m
6570:64 [1836],GS1836,12,0.08333,0.51812,0.00432,Sd,WD1836,8,0.37500,0.32500,1.00000,,JS1836,9,0.00000,0.52288,0.00290,Sd,PD1836,12,0.08333,0.51812,0.00433,Sd,GD1836,11,0.09091,0.45455,0.01576,Sd,JD1836,10,0.20000,0.44211,0.13230,,PS1836,9,0.22222,0.36601,0.34058,
6573:68 [1837],GS1837,14,0.14286,0.47619,0.01388,Sd,WD1837,14,0.35714,0.30423,1.00000,,JS1837,14,0.00000,0.47619,0.00014,Sd,PD1837,16,0.06250,0.49798,0.00049,Sd,GD1837,13,0.00000,0.44308,0.00047,Sd,JD1837,12,0.00000,0.50725,0.00039,Sd,PS1837,12,0.25000,0.43116,0.19422,
6574:26 [1838],GS1838,13,0.15385,0.51692,0.02068,Sd,WD1838,13,0.23077,0.40923,0.16629,,JS1838,11,0.00000,0.17316,0.04740,Sd,PD1838,,,,,m,GD1838,,,,,m,JD1838,11,0.18182,0.31169,0.27820,,PS1838,,,,,m
6576:2 [1839],GS1839,14,1.00000,0.51852,0.00050,Se,WD1839,10,1.00000,0.52632,0.00685,Se,JS1839,9,1.00000,0.52941,0.01048,Se,PD1839,11,1.00000,0.52381,0.00282,Se,GD1839,11,1.00000,0.52381,0.00282,Se,JD1839,9,0.88889,0.52288,0.05596,,PS1839,7,1.00000,0.53846,0.03746,Se
6576:3 [1840],GS1840,14,1.00000,0.51852,0.00050,Se,WD1840,10,1.00000,0.52632,0.00696,Se,JS1840,9,1.00000,0.52941,0.01072,Se,PD1840,11,1.00000,0.52381,0.00295,Se,GD1840,11,1.00000,0.52381,0.00296,Se,JD1840,9,0.88889,0.52288,0.05555,,PS1840,7,1.00000,0.53846,0.03698,Se
6579:27 [1841],GS1841,14,0.00000,0.34921,0.00095,Sd,WD1841,14,0.35714,0.30423,1.00000,,JS1841,14,0.21429,0.38889,0.14264,,PD1841,16,0.25000,0.50806,0.05606,,GD1841,13,0.15385,0.44308,0.03422,Sd,JD1841,12,0.08333,0.43116,0.01163,Sd,PS1841,12,0.08333,0.51812,0.00449,Sd
6580:5 [1842],GS1842,10,0.00000,0.33684,0.00939,Sd,WD1842,10,0.20000,0.33684,0.30687,,JS1842,10,0.10000,0.26842,0.15628,,PD1842,12,0.08333,0.22826,0.13043,,GD1842,,,,,m,JD1842,10,0.10000,0.10000,1.00000,,PS1842,8,0.00000,0.23333,0.06704,
6580:6 [1843],GS1843,10,0.00000,0.33684,0.00945,Sd,WD1843,10,0.20000,0.33684,0.30660,,JS1843,10,0.10000,0.26842,0.15783,,PD1843,12,0.08333,0.22826,0.13010,,GD1843,,,,,m,JD1843,10,0.10000,0.10000,1.00000,,PS1843,8,0.00000,0.23333,0.06657,
6580:7 [1844],GS1844,10,0.00000,0.33684,0.00916,Sd,WD1844,10,0.20000,0.33684,0.30647,,JS1844,10,0.10000,0.26842,0.15825,,PD1844,12,0.08333,0.22826,0.13102,,GD1844,,,,,m,JD1844,10,0.10000,0.10000,1.00000,,PS1844,8,0.00000,0.23333,0.06651,
6580:32 [1845],GS1845,10,0.00000,0.33684,0.00931,Sd,WD1845,10,0.20000,0.33684,0.30669,,JS1845,10,0.10000,0.26842,0.15796,,PD1845,12,0.08333,0.22826,0.12911,,GD1845,,,,,m,JD1845,10,0.10000,0.10000,1.00000,,PS1845,8,0.00000,0.23333,0.06654,
6580:36 [1846],GS1846,10,0.00000,0.33684,0.00942,Sd,WD1846,10,0.20000,0.33684,0.30671,,JS1846,10,0.10000,0.26842,0.15860,,PD1846,12,0.08333,0.22826,0.13163,,GD1846,,,,,m,JD1846,10,0.10000,0.10000,1.00000,,PS1846,8,0.00000,0.23333,0.06658,
6591:52 [1847],GS1847,14,0.07143,0.19841,0.11168,,WD1847,13,0.23077,0.21231,1.00000,,JS1847,,,,,m,PD1847,16,0.12500,0.31452,0.04823,Sd,GD1847,12,0.08333,0.34420,0.03095,Sd,JD1847,,,,,m,PS1847,,,,,m
6594:17 [1848],GS1848,,,,,m,WD1848,11,0.09091,0.09091,1.00000,,JS1848,13,0.07692,0.07692,1.00000,,PD1848,10,0.20000,0.18947,1.00000,,GD1848,,,,,m,JD1848,,,,,m,PS1848,,,,,m
6604:43 [1849],GS1849,13,0.00000,0.14769,0.04008,Sd,WD1849,12,0.33333,0.46377,0.51764,,JS1849,12,0.08333,0.22826,0.12977,,PD1849,16,0.18750,0.41734,0.04721,Sd,GD1849,13,0.07692,0.52000,0.00324,Sd,JD1849,11,0.27273,0.50649,0.21414,,PS1849,10,0.20000,0.50526,0.08167,
6604:69 [1850],GS1850,,,,,m,WD1850,13,0.00000,0.14769,0.04003,Sd,JS1850,13,0.07692,0.07692,1.00000,,PD1850,,,,,m,GD1850,,,,,m,JD1850,,,,,m,PS1850,,,,,m
6604:74 [1851],GS1851,,,,,m,WD1851,13,0.00000,0.14769,0.03966,Sd,JS1851,13,0.07692,0.07692,1.00000,,PD1851,,,,,m,GD1851,,,,,m,JD1851,,,,,m,PS1851,,,,,m
6607:47 [1852],GS1852,,,,,m,WD1852,14,0.21429,0.30423,0.34817,,JS1852,,,,,m,PD1852,,,,,m,GD1852,,,,,m,JD1852,,,,,m,PS1852,,,,,m
6617:75 [1853],GS1853,14,0.00000,0.13757,0.03652,Sd,WD1853,11,0.00000,0.17316,0.04724,Sd,JS1853,,,,,m,PD1853,15,0.00000,0.12874,0.03472,Sd,GD1853,,,,,m,JD1853,,,,,m,PS1853,,,,,m
6631:7 [1854],GS1854,14,0.00000,0.25397,0.00440,Sd,WD1854,14,0.21429,0.38889,0.14266,,JS1854,14,0.00000,0.13757,0.03720,Sd,PD1854,17,0.05882,0.16578,0.09092,,GD1854,13,0.00000,0.14769,0.04115,Sd,JD1854,,,,,m,PS1854,,,,,m
6636:23 [1855],GS1855,13,0.00000,0.44308,0.00054,Sd,WD1855,13,0.23077,0.21231,1.00000,,JS1855,14,0.00000,0.47619,0.00017,Sd,PD1855,16,0.12500,0.38710,0.01668,Sd,GD1855,10,0.00000,0.18947,0.05280,,JD1855,11,0.09091,0.24675,0.14376,,PS1855,12,0.16667,0.28986,0.25506,
6637:43 [1856],GS1856,,,,,m,WD1856,12,0.16667,0.15942,1.00000,,JS1856,,,,,m,PD1856,,,,,m,GD1856,12,0.08333,0.22826,0.13111,,JD1856,,,,,m,PS1856,8,0.00000,0.23333,0.06650,
6643:64 [1857],GS1857,,,,,m,WD1857,11,0.18182,0.31169,0.27735,,JS1857,10,0.00000,0.18947,0.05290,,PD1857,14,0.00000,0.13757,0.03694,Sd,GD1857,10,0.10000,0.39474,0.04609,Sd,JD1857,10,0.00000,0.44211,0.00292,Sd,PS1857,,,,,m
